fileTrak,MFI,artist,album,song,localPath,duracion
/audio/mujer/Taylor Swift/Masters/13. Fifteen (Taylor’s Version).flac,mujer,Taylor Swift,Masters,13. Fifteen (Taylor’s Version),/audio/mujer/Taylor Swift/Masters,294.4190208333333
/audio/mujer/Taylor Swift/Masters/14. Love Story (Taylor’s Version).flac,mujer,Taylor Swift,Masters,14. Love Story (Taylor’s Version),/audio/mujer/Taylor Swift/Masters,235.76666666666668
/audio/mujer/Taylor Swift/Masters/15. White Horse (Taylor’s Version).flac,mujer,Taylor Swift,Masters,15. White Horse (Taylor’s Version),/audio/mujer/Taylor Swift/Masters,234.51575
/audio/mujer/Taylor Swift/Masters/16. You Belong With Me (Taylor’s Version).flac,mujer,Taylor Swift,Masters,16. You Belong With Me (Taylor’s Version),/audio/mujer/Taylor Swift/Masters,231.12448958333334
/audio/mujer/Taylor Swift/Masters/17. That’s When (Taylor’s Version) (From The Vault).flac,mujer,Taylor Swift,Masters,17. That’s When (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,189.49569791666667
/audio/mujer/Taylor Swift/Masters/18. Bye Bye Baby (Taylor’s Version) (From The Vault).flac,mujer,Taylor Swift,Masters,18. Bye Bye Baby (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,242.15758333333332
/audio/mujer/Taylor Swift/Masters/19. You All Over Me (Taylor’s Version) (From The Vault).flac,mujer,Taylor Swift,Masters,19. You All Over Me (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,220.83908333333332
/audio/mujer/Taylor Swift/Masters/20. Mr. Perfectly Fine (Taylor’s Version) (From The Vault).flac,mujer,Taylor Swift,Masters,20. Mr. Perfectly Fine (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,277.59166666666664
/audio/mujer/Taylor Swift/Masters/21. Mine (Taylor's Version).flac,mujer,Taylor Swift,Masters,21. Mine (Taylor's Version),/audio/mujer/Taylor Swift/Masters,231.70666666666668
/audio/mujer/Taylor Swift/Masters/22. Sparks Fly (Taylor’s Version).flac,mujer,Taylor Swift,Masters,22. Sparks Fly (Taylor’s Version),/audio/mujer/Taylor Swift/Masters,261.2306802721088
/audio/mujer/Taylor Swift/Masters/23. Back To December (Taylor's Version).flac,mujer,Taylor Swift,Masters,23. Back To December (Taylor's Version),/audio/mujer/Taylor Swift/Masters,294.1895464852608
/audio/mujer/Taylor Swift/Masters/24. Castles Crumbling (Taylor’s Version) (From The Vault).flac,mujer,Taylor Swift,Masters,24. Castles Crumbling (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,306.06244897959186
/audio/mujer/Taylor Swift/Masters/25. Electric Touch (Taylor’s Version) (From The Vault).flac,mujer,Taylor Swift,Masters,25. Electric Touch (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,266.46684807256236
/audio/mujer/Taylor Swift/Masters/26. When Emma Falls in Love (Taylor’s Version) (From The Vault).flac,mujer,Taylor Swift,Masters,26. When Emma Falls in Love (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,252.38598639455782
/audio/mujer/Taylor Swift/Masters/27. Foolish One (Taylor’s Version) (From The Vault).flac,mujer,Taylor Swift,Masters,27. Foolish One (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,311.76526077097503
/audio/mujer/Taylor Swift/Masters/28. Timeless (Taylor’s Version) (From The Vault).flac,mujer,Taylor Swift,Masters,28. Timeless (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,321.39673469387753
/audio/mujer/Taylor Swift/Midnights/01. Lavender Haze.flac,mujer,Taylor Swift,Midnights,01. Lavender Haze,/audio/mujer/Taylor Swift/Midnights,202.39579166666667
/audio/mujer/Taylor Swift/Midnights/02. Maroon.flac,mujer,Taylor Swift,Midnights,02. Maroon,/audio/mujer/Taylor Swift/Midnights,218.2709375
/audio/mujer/Taylor Swift/Midnights/03. Anti-Hero.flac,mujer,Taylor Swift,Midnights,03. Anti-Hero,/audio/mujer/Taylor Swift/Midnights,200.69016666666667
/audio/mujer/Taylor Swift/Midnights/04. Snow On The Beach.flac,mujer,Taylor Swift,Midnights,04. Snow On The Beach,/audio/mujer/Taylor Swift/Midnights,256.1240833333333
"/audio/mujer/Taylor Swift/Midnights/05. You're On Your Own, Kid.flac",mujer,Taylor Swift,Midnights,"05. You're On Your Own, Kid",/audio/mujer/Taylor Swift/Midnights,194.20695833333335
/audio/mujer/Taylor Swift/Midnights/06. Midnight Rain.flac,mujer,Taylor Swift,Midnights,06. Midnight Rain,/audio/mujer/Taylor Swift/Midnights,174.78270833333335
/audio/mujer/Taylor Swift/Midnights/07. Question.flac,mujer,Taylor Swift,Midnights,07. Question,/audio/mujer/Taylor Swift/Midnights,210.55697916666668
/audio/mujer/Taylor Swift/Midnights/08. Vigilante Shit.flac,mujer,Taylor Swift,Midnights,08. Vigilante Shit,/audio/mujer/Taylor Swift/Midnights,164.80139583333334
/audio/mujer/Taylor Swift/Midnights/09. Bejeweled.flac,mujer,Taylor Swift,Midnights,09. Bejeweled,/audio/mujer/Taylor Swift/Midnights,194.165625
/audio/mujer/Taylor Swift/Midnights/10. Labyrinth.flac,mujer,Taylor Swift,Midnights,10. Labyrinth,/audio/mujer/Taylor Swift/Midnights,247.96210416666668
/audio/mujer/Taylor Swift/Midnights/11. Karma.flac,mujer,Taylor Swift,Midnights,11. Karma,/audio/mujer/Taylor Swift/Midnights,204.85233333333332
/audio/mujer/Taylor Swift/Midnights/12. Sweet Nothing.flac,mujer,Taylor Swift,Midnights,12. Sweet Nothing,/audio/mujer/Taylor Swift/Midnights,188.496875
/audio/mujer/Taylor Swift/Midnights/13. Mastermind.flac,mujer,Taylor Swift,Midnights,13. Mastermind,/audio/mujer/Taylor Swift/Midnights,191.03922916666667
/audio/mujer/Taylor Swift/Red/01. State Of Grace (Taylor's Version).flac,mujer,Taylor Swift,Red,01. State Of Grace (Taylor's Version),/audio/mujer/Taylor Swift/Red,295.42259375
/audio/mujer/Taylor Swift/Red/02. Red (Taylor's Version).flac,mujer,Taylor Swift,Red,02. Red (Taylor's Version),/audio/mujer/Taylor Swift/Red,223.09333333333333
/audio/mujer/Taylor Swift/Red/03. Treacherous (Taylor's Version).flac,mujer,Taylor Swift,Red,03. Treacherous (Taylor's Version),/audio/mujer/Taylor Swift/Red,242.71776041666666
/audio/mujer/Taylor Swift/Red/04. I Knew You Were Trouble (Taylor's Version).flac,mujer,Taylor Swift,Red,04. I Knew You Were Trouble (Taylor's Version),/audio/mujer/Taylor Swift/Red,219.76223958333333
/audio/mujer/Taylor Swift/Red/05. All Too Well (Taylor's Version).flac,mujer,Taylor Swift,Red,05. All Too Well (Taylor's Version),/audio/mujer/Taylor Swift/Red,329.16
/audio/mujer/Taylor Swift/Red/06. 22 (Taylor's Version).flac,mujer,Taylor Swift,Red,06. 22 (Taylor's Version),/audio/mujer/Taylor Swift/Red,230.9541875
/audio/mujer/Taylor Swift/Red/07. I Almost Do (Taylor's Version).flac,mujer,Taylor Swift,Red,07. I Almost Do (Taylor's Version),/audio/mujer/Taylor Swift/Red,244.59152083333333
/audio/mujer/Taylor Swift/Red/08. We Are Never Ever Getting Back Together (Taylor's Version).flac,mujer,Taylor Swift,Red,08. We Are Never Ever Getting Back Together (Taylor's Version),/audio/mujer/Taylor Swift/Red,193.14666666666668
/audio/mujer/Taylor Swift/Red/09. Stay Stay Stay (Taylor's Version).flac,mujer,Taylor Swift,Red,09. Stay Stay Stay (Taylor's Version),/audio/mujer/Taylor Swift/Red,205.78565625
/audio/mujer/Taylor Swift/Red/10. The Last Time (Taylor's Version).flac,mujer,Taylor Swift,Red,10. The Last Time (Taylor's Version),/audio/mujer/Taylor Swift/Red,299.0810104166667
/audio/mujer/Taylor Swift/Red/11. Holy Ground (Taylor's Version).flac,mujer,Taylor Swift,Red,11. Holy Ground (Taylor's Version),/audio/mujer/Taylor Swift/Red,202.96
/audio/mujer/Taylor Swift/Red/12. Sad Beautiful Tragic (Taylor's Version).flac,mujer,Taylor Swift,Red,12. Sad Beautiful Tragic (Taylor's Version),/audio/mujer/Taylor Swift/Red,284.76666666666665
/audio/mujer/Taylor Swift/Red/13. The Lucky One (Taylor's Version).flac,mujer,Taylor Swift,Red,13. The Lucky One (Taylor's Version),/audio/mujer/Taylor Swift/Red,240.47779166666666
/audio/mujer/Taylor Swift/Red/14. Everything Has Changed (Taylor's Version).flac,mujer,Taylor Swift,Red,14. Everything Has Changed (Taylor's Version),/audio/mujer/Taylor Swift/Red,245.42270833333333
/audio/mujer/Taylor Swift/Red/15. Starlight (Taylor's Version).flac,mujer,Taylor Swift,Red,15. Starlight (Taylor's Version),/audio/mujer/Taylor Swift/Red,220.40655208333334
/audio/mujer/Taylor Swift/Red/16. Begin Again (Taylor's Version).flac,mujer,Taylor Swift,Red,16. Begin Again (Taylor's Version),/audio/mujer/Taylor Swift/Red,238.82246875
/audio/mujer/Taylor Swift/Red/17. The Moment I Knew (Taylor's Version).flac,mujer,Taylor Swift,Red,17. The Moment I Knew (Taylor's Version),/audio/mujer/Taylor Swift/Red,285.2878333333333
/audio/mujer/Taylor Swift/Red/18. Come Back...Be Here (Taylor's Version).flac,mujer,Taylor Swift,Red,18. Come Back...Be Here (Taylor's Version),/audio/mujer/Taylor Swift/Red,223.32630208333333
/audio/mujer/Taylor Swift/Red/19. Girl At Home (Taylor's Version).flac,mujer,Taylor Swift,Red,19. Girl At Home (Taylor's Version),/audio/mujer/Taylor Swift/Red,220.5234375
/audio/mujer/Taylor Swift/Red/20. State Of Grace (Acoustic Version) (Taylor's Version).flac,mujer,Taylor Swift,Red,20. State Of Grace (Acoustic Version) (Taylor's Version),/audio/mujer/Taylor Swift/Red,321.6417916666667
/audio/mujer/Taylor Swift/Red/21. Ronan (Taylor's Version).flac,mujer,Taylor Swift,Red,21. Ronan (Taylor's Version),/audio/mujer/Taylor Swift/Red,264.25011458333336
/audio/mujer/Taylor Swift/Red/22. Better Man (Taylor's Version) (From The Vault).flac,mujer,Taylor Swift,Red,22. Better Man (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,297.01989583333335
/audio/mujer/Taylor Swift/Red/23. Nothing New (Taylor's Version) (From The Vault).flac,mujer,Taylor Swift,Red,23. Nothing New (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,258.8071875
/audio/mujer/Taylor Swift/Red/24. Babe (Taylor's Version) (From The Vault).flac,mujer,Taylor Swift,Red,24. Babe (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,224.23998958333334
/audio/mujer/Taylor Swift/Red/25. Message In A Bottle (Taylor's Version) (From The Vault).flac,mujer,Taylor Swift,Red,25. Message In A Bottle (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,225.96376041666667
/audio/mujer/Taylor Swift/Red/26. I Bet You Think About Me (Taylor's Version) (From The Vault).flac,mujer,Taylor Swift,Red,26. I Bet You Think About Me (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,285.10729166666664
/audio/mujer/Taylor Swift/Red/27. Forever Winter (Taylor's Version) (From The Vault).flac,mujer,Taylor Swift,Red,27. Forever Winter (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,263.5361875
/audio/mujer/Taylor Swift/Red/28. Run (Taylor's Version) (From The Vault).flac,mujer,Taylor Swift,Red,28. Run (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,240.2233125
/audio/mujer/Taylor Swift/Red/29. The Very First Night (Taylor's Version) (From The Vault).flac,mujer,Taylor Swift,Red,29. The Very First Night (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,200.28085416666667
/audio/mujer/Taylor Swift/Red/30. All Too Well (10 Minute Version) (Taylor's Version) (From The Vault).flac,mujer,Taylor Swift,Red,30. All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,613.0
/audio/mujer/Taylor Swift/Reputation/01. ...Ready For It.flac,mujer,Taylor Swift,Reputation,01. ...Ready For It,/audio/mujer/Taylor Swift/Reputation,208.18666666666667
/audio/mujer/Taylor Swift/Reputation/02. End Game (feat. Ed Sheeran & Future).flac,mujer,Taylor Swift,Reputation,02. End Game (feat. Ed Sheeran & Future),/audio/mujer/Taylor Swift/Reputation,244.82666666666665
/audio/mujer/Taylor Swift/Reputation/03. I Did Something Bad.flac,mujer,Taylor Swift,Reputation,03. I Did Something Bad,/audio/mujer/Taylor Swift/Reputation,238.25333333333333
/audio/mujer/Taylor Swift/Reputation/04. Don’t Blame Me.flac,mujer,Taylor Swift,Reputation,04. Don’t Blame Me,/audio/mujer/Taylor Swift/Reputation,236.41333333333333
/audio/mujer/Taylor Swift/Reputation/05. Delicate.flac,mujer,Taylor Swift,Reputation,05. Delicate,/audio/mujer/Taylor Swift/Reputation,232.25333333333333
/audio/mujer/Taylor Swift/Reputation/06. Look What You Made Me Do.flac,mujer,Taylor Swift,Reputation,06. Look What You Made Me Do,/audio/mujer/Taylor Swift/Reputation,211.85333333333332
/audio/mujer/Taylor Swift/Reputation/07. So It Goes....flac,mujer,Taylor Swift,Reputation,07. So It Goes...,/audio/mujer/Taylor Swift/Reputation,227.90666666666667
/audio/mujer/Taylor Swift/Reputation/08. Gorgeous.flac,mujer,Taylor Swift,Reputation,08. Gorgeous,/audio/mujer/Taylor Swift/Reputation,209.68
/audio/mujer/Taylor Swift/Reputation/09. Getaway Car.flac,mujer,Taylor Swift,Reputation,09. Getaway Car,/audio/mujer/Taylor Swift/Reputation,233.62666666666667
/audio/mujer/Taylor Swift/Reputation/10. King of My Heart.flac,mujer,Taylor Swift,Reputation,10. King of My Heart,/audio/mujer/Taylor Swift/Reputation,214.32
/audio/mujer/Taylor Swift/Reputation/11. Dancing With Our Hands Tied.flac,mujer,Taylor Swift,Reputation,11. Dancing With Our Hands Tied,/audio/mujer/Taylor Swift/Reputation,211.50666666666666
/audio/mujer/Taylor Swift/Reputation/12. Dress.flac,mujer,Taylor Swift,Reputation,12. Dress,/audio/mujer/Taylor Swift/Reputation,230.37333333333333
/audio/mujer/Taylor Swift/Reputation/13. This Is Why We Can’t Have Nice Things.flac,mujer,Taylor Swift,Reputation,13. This Is Why We Can’t Have Nice Things,/audio/mujer/Taylor Swift/Reputation,207.13333333333333
/audio/mujer/Taylor Swift/Reputation/14. Call It What You Want.flac,mujer,Taylor Swift,Reputation,14. Call It What You Want,/audio/mujer/Taylor Swift/Reputation,203.50666666666666
/audio/mujer/Taylor Swift/Reputation/15. New Year’s Day.flac,mujer,Taylor Swift,Reputation,15. New Year’s Day,/audio/mujer/Taylor Swift/Reputation,235.46666666666667
/audio/mujer/Taylor Swift/The Cruelest Summer/01. Cruel Summer (Live from TS _ The Eras Tour).flac,mujer,Taylor Swift,The Cruelest Summer,01. Cruel Summer (Live from TS _ The Eras Tour),/audio/mujer/Taylor Swift/The Cruelest Summer,229.56666666666666
/audio/mujer/Taylor Swift/The Cruelest Summer/02. Cruel Summer (LP Giobbi Remix).flac,mujer,Taylor Swift,The Cruelest Summer,02. Cruel Summer (LP Giobbi Remix),/audio/mujer/Taylor Swift/The Cruelest Summer,192.9
/audio/mujer/Taylor Swift/The Cruelest Summer/03. Cruel Summer.flac,mujer,Taylor Swift,The Cruelest Summer,03. Cruel Summer,/audio/mujer/Taylor Swift/The Cruelest Summer,178.4256462585034
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/01Fortnight.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,01Fortnight,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,228.9655
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/02. The Tortured Poets Department.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,02. The Tortured Poets Department,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,293.0482083333333
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/03. My Boy Only Breaks His Favorite Toys.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,03. My Boy Only Breaks His Favorite Toys,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,203.80114583333332
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/04. Down Bad.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,04. Down Bad,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,261.22802083333335
"/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/05. So Long, London.flac",mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,"05. So Long, London",/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,262.9749166666667
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/06. But Daddy I Love Him.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,06. But Daddy I Love Him,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,340.42825
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/07. Fresh Out The Slammer.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,07. Fresh Out The Slammer,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,210.78927083333335
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/08. Florida!!!.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,08. Florida!!!,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,215.46327083333333
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/09. Guilty as Sin_.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,09. Guilty as Sin_,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,254.36583333333334
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/10. Who’s Afraid of Little Old Me_.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,10. Who’s Afraid of Little Old Me_,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,334.0845625
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/11. I Can Fix Him (No Really I Can).flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,11. I Can Fix Him (No Really I Can),/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,156.297625
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/12. loml.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,12. loml,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,277.15652083333333
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/13. I Can Do It With a Broken Heart.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,13. I Can Do It With a Broken Heart,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,218.00489583333334
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/14. The Smallest Man Who Ever Lived.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,14. The Smallest Man Who Ever Lived,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,245.54175
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/15. The Alchemy.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,15. The Alchemy,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,196.9
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/16. Clara Bow.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,16. Clara Bow,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,216.66214583333334
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/17. The Black Dog.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,17. The Black Dog,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,238.85708333333332
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/18. imgonnagetyouback.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,18. imgonnagetyouback,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,222.07235416666666
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/19. The Albatross.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,19. The Albatross,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,183.8789375
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/20. Chloe or Sam or Sophia or Marcus.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,20. Chloe or Sam or Sophia or Marcus,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,213.28104166666665
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/21. How Did It End_.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,21. How Did It End_,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,238.7066875
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/22. So High School.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,22. So High School,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,228.8
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/23. I Hate It Here.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,23. I Hate It Here,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,243.87552083333333
/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/24. thanK you aIMee.flac,mujer,Taylor Swift,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,24. thanK you aIMee,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,263.81708333333336
