artist,MFI,album,song,original_path,original_file,16k_path,16k_file,sample_full
Taylor Swift,mujer,Essentials,14. Champagne Problems,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/14. Champagne Problems.flac,..\data\masterDS,..\data\masterDS\14. Champagne Problems14.flac,sample
Taylor Swift,mujer,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,30. Robin,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/30. Robin.flac,..\data\masterDS,..\data\masterDS\30. Robin13.flac,sample
Taylor Swift,mujer,Essentials,09. Anti-Hero,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/09. Anti-Hero.flac,..\data\masterDS,..\data\masterDS\09. Anti-Hero1.flac,sample
Taylor Swift,mujer,Midnights,03. Anti-Hero,/audio/mujer/Taylor Swift/Midnights,/audio/mujer/Taylor Swift/Midnights/03. Anti-Hero.flac,..\data\masterDS,..\data\masterDS\03. Anti-Hero11.flac,sample
Taylor Swift,mujer,Red,22. Better Man (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/22. Better Man (Taylor's Version) (From The Vault).flac,..\data\masterDS,..\data\masterDS\22. Better Man (Taylor's Version) (From The Vault)25.flac,sample
Taylor Swift,mujer,Masters,28. Timeless (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/28. Timeless (Taylor’s Version) (From The Vault).flac,..\data\masterDS,..\data\masterDS\28. Timeless (Taylor’s Version) (From The Vault)24.flac,sample
Taylor Swift,mujer,Masters,17. That’s When (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/17. That’s When (Taylor’s Version) (From The Vault).flac,..\data\masterDS,..\data\masterDS\17. That’s When (Taylor’s Version) (From The Vault)7.flac,sample
Taylor Swift,mujer,Lover,01. I Forgot That You Existed,/audio/mujer/Taylor Swift/Lover,/audio/mujer/Taylor Swift/Lover/01. I Forgot That You Existed.flac,..\data\masterDS,..\data\masterDS\01. I Forgot That You Existed1.flac,sample
Taylor Swift,mujer,Red,23. Nothing New (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/23. Nothing New (Taylor's Version) (From The Vault).flac,..\data\masterDS,..\data\masterDS\23. Nothing New (Taylor's Version) (From The Vault)18.flac,sample
Taylor Swift,mujer,Reputation,02. End Game (feat. Ed Sheeran & Future),/audio/mujer/Taylor Swift/Reputation,/audio/mujer/Taylor Swift/Reputation/02. End Game (feat. Ed Sheeran & Future).flac,..\data\masterDS,..\data\masterDS\02. End Game (feat. Ed Sheeran & Future)21.flac,sample
Taylor Swift,mujer,Red,06. 22 (Taylor's Version),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/06. 22 (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\06. 22 (Taylor's Version)16.flac,sample
Taylor Swift,mujer,Red,21. Ronan (Taylor's Version),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/21. Ronan (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\21. Ronan (Taylor's Version)3.flac,sample
Taylor Swift,mujer,The Cruelest Summer,01. Cruel Summer (Live from TS _ The Eras Tour),/audio/mujer/Taylor Swift/The Cruelest Summer,/audio/mujer/Taylor Swift/The Cruelest Summer/01. Cruel Summer (Live from TS _ The Eras Tour).flac,..\data\masterDS,..\data\masterDS\01. Cruel Summer (Live from TS _ The Eras Tour)21.flac,sample
Taylor Swift,mujer,Essentials,03. The Alchemy,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/03. The Alchemy.flac,..\data\masterDS,..\data\masterDS\03. The Alchemy3.flac,sample
Taylor Swift,mujer,Midnights,13. Mastermind,/audio/mujer/Taylor Swift/Midnights,/audio/mujer/Taylor Swift/Midnights/13. Mastermind.flac,..\data\masterDS,..\data\masterDS\13. Mastermind12.flac,sample
Taylor Swift,mujer,Essentials,04. But Daddy I Love Him,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/04. But Daddy I Love Him.flac,..\data\masterDS,..\data\masterDS\04. But Daddy I Love Him2.flac,sample
Taylor Swift,mujer,Red,09. Stay Stay Stay (Taylor's Version),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/09. Stay Stay Stay (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\09. Stay Stay Stay (Taylor's Version)7.flac,sample
Taylor Swift,mujer,Essentials,08. Look What You Made Me Do,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/08. Look What You Made Me Do.flac,..\data\masterDS,..\data\masterDS\08. Look What You Made Me Do16.flac,sample
Taylor Swift,mujer,Red,26. I Bet You Think About Me (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/26. I Bet You Think About Me (Taylor's Version) (From The Vault).flac,..\data\masterDS,..\data\masterDS\26. I Bet You Think About Me (Taylor's Version) (From The Vault)23.flac,sample
Taylor Swift,mujer,Masters,09. Style (Taylor's Version),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/09. Style (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\09. Style (Taylor's Version)18.flac,sample
Taylor Swift,mujer,Masters,24. Castles Crumbling (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/24. Castles Crumbling (Taylor’s Version) (From The Vault).flac,..\data\masterDS,..\data\masterDS\24. Castles Crumbling (Taylor’s Version) (From The Vault)28.flac,sample
Taylor Swift,mujer,Masters,21. Mine (Taylor's Version),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/21. Mine (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\21. Mine (Taylor's Version)18.flac,sample
Taylor Swift,mujer,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,12. loml,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/12. loml.flac,..\data\masterDS,..\data\masterDS\12. loml27.flac,sample
Taylor Swift,mujer,Essentials,01. Fortnight,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/01. Fortnight.flac,..\data\masterDS,..\data\masterDS\01. Fortnight8.flac,sample
Taylor Swift,mujer,Midnights,"05. You're On Your Own, Kid",/audio/mujer/Taylor Swift/Midnights,"/audio/mujer/Taylor Swift/Midnights/05. You're On Your Own, Kid.flac",..\data\masterDS,"..\data\masterDS\05. You're On Your Own, Kid19.flac",sample
Taylor Swift,mujer,Essentials,11. Blank Space (Taylor's Version),/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/11. Blank Space (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\11. Blank Space (Taylor's Version)16.flac,sample
Taylor Swift,mujer,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,30. Robin,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/30. Robin.flac,..\data\masterDS,..\data\masterDS\30. Robin11.flac,sample
Taylor Swift,mujer,Red,20. State Of Grace (Acoustic Version) (Taylor's Version),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/20. State Of Grace (Acoustic Version) (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\20. State Of Grace (Acoustic Version) (Taylor's Version)5.flac,sample
Taylor Swift,mujer,Essentials,12. Red (Taylor's Version),/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/12. Red (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\12. Red (Taylor's Version)3.flac,sample
Taylor Swift,mujer,Essentials,15. Lavender Haze,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/15. Lavender Haze.flac,..\data\masterDS,..\data\masterDS\15. Lavender Haze7.flac,sample
Taylor Swift,mujer,Masters,20. Mr. Perfectly Fine (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/20. Mr. Perfectly Fine (Taylor’s Version) (From The Vault).flac,..\data\masterDS,..\data\masterDS\20. Mr. Perfectly Fine (Taylor’s Version) (From The Vault)24.flac,sample
Taylor Swift,mujer,Lover,09. Cornelia Street,/audio/mujer/Taylor Swift/Lover,/audio/mujer/Taylor Swift/Lover/09. Cornelia Street.flac,..\data\masterDS,..\data\masterDS\09. Cornelia Street4.flac,sample
Taylor Swift,mujer,Masters,13. Fifteen (Taylor’s Version),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/13. Fifteen (Taylor’s Version).flac,..\data\masterDS,..\data\masterDS\13. Fifteen (Taylor’s Version)4.flac,sample
Taylor Swift,mujer,Essentials,09. All Too Well (10 Minute Version) (Taylor's Version),/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/09. All Too Well (10 Minute Version) (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\09. All Too Well (10 Minute Version) (Taylor's Version)6.flac,sample
Taylor Swift,mujer,Essentials,06. Lover,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/06. Lover.flac,..\data\masterDS,..\data\masterDS\06. Lover6.flac,sample
Taylor Swift,mujer,Lover,07. Miss Americana & The Heartbreak Prince,/audio/mujer/Taylor Swift/Lover,/audio/mujer/Taylor Swift/Lover/07. Miss Americana & The Heartbreak Prince.flac,..\data\masterDS,..\data\masterDS\07. Miss Americana & The Heartbreak Prince19.flac,sample
Taylor Swift,mujer,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,13. I Can Do It With a Broken Heart,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/13. I Can Do It With a Broken Heart.flac,..\data\masterDS,..\data\masterDS\13. I Can Do It With a Broken Heart10.flac,sample
Taylor Swift,mujer,Reputation,08. Gorgeous,/audio/mujer/Taylor Swift/Reputation,/audio/mujer/Taylor Swift/Reputation/08. Gorgeous.flac,..\data\masterDS,..\data\masterDS\08. Gorgeous14.flac,sample
Taylor Swift,mujer,Masters,19. You All Over Me (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/19. You All Over Me (Taylor’s Version) (From The Vault).flac,..\data\masterDS,..\data\masterDS\19. You All Over Me (Taylor’s Version) (From The Vault)4.flac,sample
Taylor Swift,mujer,Essentials,03. Willow,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/03. Willow.flac,..\data\masterDS,..\data\masterDS\03. Willow9.flac,sample
Taylor Swift,mujer,Red,02. Red (Taylor's Version),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/02. Red (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\02. Red (Taylor's Version)11.flac,sample
Taylor Swift,mujer,Midnights,12. Sweet Nothing,/audio/mujer/Taylor Swift/Midnights,/audio/mujer/Taylor Swift/Midnights/12. Sweet Nothing.flac,..\data\masterDS,..\data\masterDS\12. Sweet Nothing10.flac,sample
Taylor Swift,mujer,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,11. I Can Fix Him (No Really I Can),/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/11. I Can Fix Him (No Really I Can).flac,..\data\masterDS,..\data\masterDS\11. I Can Fix Him (No Really I Can)9.flac,sample
Taylor Swift,mujer,Essentials,03. The Alchemy,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/03. The Alchemy.flac,..\data\masterDS,..\data\masterDS\03. The Alchemy5.flac,sample
Taylor Swift,mujer,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,23. I Hate It Here,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/23. I Hate It Here.flac,..\data\masterDS,..\data\masterDS\23. I Hate It Here14.flac,sample
Taylor Swift,mujer,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,26. The Prophecy,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/26. The Prophecy.flac,..\data\masterDS,..\data\masterDS\26. The Prophecy2.flac,sample
Taylor Swift,mujer,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,25. I Look in People's Windows,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/25. I Look in People's Windows.flac,..\data\masterDS,..\data\masterDS\25. I Look in People's Windows10.flac,sample
Taylor Swift,mujer,Midnights,04. Snow On The Beach,/audio/mujer/Taylor Swift/Midnights,/audio/mujer/Taylor Swift/Midnights/04. Snow On The Beach.flac,..\data\masterDS,..\data\masterDS\04. Snow On The Beach24.flac,sample
Taylor Swift,mujer,Essentials,09. All Too Well (10 Minute Version) (Taylor's Version),/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/09. All Too Well (10 Minute Version) (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\09. All Too Well (10 Minute Version) (Taylor's Version)34.flac,sample
Taylor Swift,mujer,Red,09. Stay Stay Stay (Taylor's Version),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/09. Stay Stay Stay (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\09. Stay Stay Stay (Taylor's Version)14.flac,sample
Taylor Swift,mujer,Masters,07. Now That We Don't Talk (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/07. Now That We Don't Talk (Taylor's Version) (From The Vault).flac,..\data\masterDS,..\data\masterDS\07. Now That We Don't Talk (Taylor's Version) (From The Vault)2.flac,sample
Taylor Swift,mujer,Red,04. I Knew You Were Trouble (Taylor's Version),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/04. I Knew You Were Trouble (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\04. I Knew You Were Trouble (Taylor's Version)2.flac,sample
Taylor Swift,mujer,Midnights,07. Question,/audio/mujer/Taylor Swift/Midnights,/audio/mujer/Taylor Swift/Midnights/07. Question.flac,..\data\masterDS,..\data\masterDS\07. Question13.flac,sample
Taylor Swift,mujer,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,17. The Black Dog,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/17. The Black Dog.flac,..\data\masterDS,..\data\masterDS\17. The Black Dog2.flac,sample
Taylor Swift,mujer,Reputation,13. This Is Why We Can’t Have Nice Things,/audio/mujer/Taylor Swift/Reputation,/audio/mujer/Taylor Swift/Reputation/13. This Is Why We Can’t Have Nice Things.flac,..\data\masterDS,..\data\masterDS\13. This Is Why We Can’t Have Nice Things3.flac,sample
Taylor Swift,mujer,Essentials,07. Cruel Summer,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/07. Cruel Summer.flac,..\data\masterDS,..\data\masterDS\07. Cruel Summer3.flac,sample
Taylor Swift,mujer,Masters,23. Back To December (Taylor's Version),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/23. Back To December (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\23. Back To December (Taylor's Version)22.flac,sample
Taylor Swift,mujer,Red,05. All Too Well (Taylor's Version),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/05. All Too Well (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\05. All Too Well (Taylor's Version)2.flac,sample
Taylor Swift,mujer,Masters,06. Blank Space (Taylor's Version),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/06. Blank Space (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\06. Blank Space (Taylor's Version)8.flac,sample
Taylor Swift,mujer,Lover,03. Lover,/audio/mujer/Taylor Swift/Lover,/audio/mujer/Taylor Swift/Lover/03. Lover.flac,..\data\masterDS,..\data\masterDS\03. Lover6.flac,sample
Taylor Swift,mujer,Reputation,06. Look What You Made Me Do,/audio/mujer/Taylor Swift/Reputation,/audio/mujer/Taylor Swift/Reputation/06. Look What You Made Me Do.flac,..\data\masterDS,..\data\masterDS\06. Look What You Made Me Do1.flac,sample
Taylor Swift,mujer,Essentials,02. Down Bad,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/02. Down Bad.flac,..\data\masterDS,..\data\masterDS\02. Down Bad13.flac,sample
Taylor Swift,mujer,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,03. My Boy Only Breaks His Favorite Toys,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/03. My Boy Only Breaks His Favorite Toys.flac,..\data\masterDS,..\data\masterDS\03. My Boy Only Breaks His Favorite Toys14.flac,sample
Taylor Swift,mujer,Essentials,06. Lover,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/06. Lover.flac,..\data\masterDS,..\data\masterDS\06. Lover15.flac,sample
Taylor Swift,mujer,Reputation,03. I Did Something Bad,/audio/mujer/Taylor Swift/Reputation,/audio/mujer/Taylor Swift/Reputation/03. I Did Something Bad.flac,..\data\masterDS,..\data\masterDS\03. I Did Something Bad5.flac,sample
Taylor Swift,mujer,THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,18. imgonnagetyouback,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY,/audio/mujer/Taylor Swift/THE TORTURED POETS DEPARTMENT THE ANTHOLOGY/18. imgonnagetyouback.flac,..\data\masterDS,..\data\masterDS\18. imgonnagetyouback20.flac,sample
Taylor Swift,mujer,Essentials,04. But Daddy I Love Him,/audio/mujer/Taylor Swift/Essentials,/audio/mujer/Taylor Swift/Essentials/04. But Daddy I Love Him.flac,..\data\masterDS,..\data\masterDS\04. But Daddy I Love Him7.flac,sample
Taylor Swift,mujer,Lover,01. I Forgot That You Existed,/audio/mujer/Taylor Swift/Lover,/audio/mujer/Taylor Swift/Lover/01. I Forgot That You Existed.flac,..\data\masterDS,..\data\masterDS\01. I Forgot That You Existed15.flac,sample
Taylor Swift,mujer,Masters,14. Love Story (Taylor’s Version),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/14. Love Story (Taylor’s Version).flac,..\data\masterDS,..\data\masterDS\14. Love Story (Taylor’s Version)15.flac,sample
Taylor Swift,mujer,Red,03. Treacherous (Taylor's Version),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/03. Treacherous (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\03. Treacherous (Taylor's Version)2.flac,sample
Taylor Swift,mujer,Masters,26. When Emma Falls in Love (Taylor’s Version) (From The Vault),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/26. When Emma Falls in Love (Taylor’s Version) (From The Vault).flac,..\data\masterDS,..\data\masterDS\26. When Emma Falls in Love (Taylor’s Version) (From The Vault)2.flac,sample
Taylor Swift,mujer,Masters,13. Fifteen (Taylor’s Version),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/13. Fifteen (Taylor’s Version).flac,..\data\masterDS,..\data\masterDS\13. Fifteen (Taylor’s Version)8.flac,sample
Taylor Swift,mujer,Red,28. Run (Taylor's Version) (From The Vault),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/28. Run (Taylor's Version) (From The Vault).flac,..\data\masterDS,..\data\masterDS\28. Run (Taylor's Version) (From The Vault)7.flac,sample
Taylor Swift,mujer,Masters,21. Mine (Taylor's Version),/audio/mujer/Taylor Swift/Masters,/audio/mujer/Taylor Swift/Masters/21. Mine (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\21. Mine (Taylor's Version)19.flac,sample
Taylor Swift,mujer,Red,04. I Knew You Were Trouble (Taylor's Version),/audio/mujer/Taylor Swift/Red,/audio/mujer/Taylor Swift/Red/04. I Knew You Were Trouble (Taylor's Version).flac,..\data\masterDS,..\data\masterDS\04. I Knew You Were Trouble (Taylor's Version)7.flac,sample
